id,titulo,url,fecha,score_utilidad,prioridad,categorias,resumen_utilidad,motivo_prioridad,requiere_extraccion_profunda,archivo_texto,posible_paywall,longitud_texto,tiene_transcripcion,observaciones
138,¿Quieres seguir perdiéndote el mejor contenido de valor?,https://fiscalizarte.substack.com/p/quieres-seguir-perdiendote-el-mejor,2025-04-05T09:49:35.044Z,18,Descartar,Fiscalidad IRPF | Comunidad / IBI / seguros,Útil para declarar rendimientos en IRPF,Poca utilidad para este caso concreto,No,posts_texto/quieres-seguir-perdiendote-el-mejor.md,Sí,1503,No,
74,🚀 Masterclass GRATIS: Cómo pagar menos impuestos en tus inversiones inmobiliarias,https://fiscalizarte.substack.com/p/masterclass-gratis-como-pagar-menos,2025-09-04T15:24:47.969Z,18,Descartar,Comunidad / IBI / seguros | Persona física vs sociedad | Riesgos con Hacienda,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/masterclass-gratis-como-pagar-menos.md,No,1230,No,
205,Comprar S.L inactivas para invertir en el sector Inmobiliario....,https://fiscalizarte.substack.com/p/comprar-sl-inactivas-para-invertir,2024-10-06T07:45:47.540Z,16,Descartar,Suministros | Prueba documental | Gestión operativa,Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/comprar-sl-inactivas-para-invertir.md,No,4139,No,
204,¿Cómo adquirir S.L inactivas?,https://fiscalizarte.substack.com/p/como-adquirir-sl-inactivas,2024-10-13T07:55:43.020Z,16,Descartar,Prueba documental | Gestión operativa,Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/como-adquirir-sl-inactivas.md,No,2261,No,
121,🏘️ Disolver una sociedad inmobiliaria y adjudicar inmuebles a los socios: la guía fiscal definitiva (con ejemplos),https://fiscalizarte.substack.com/p/disolver-una-sociedad-inmobiliaria,2025-05-14T08:30:27.702Z,16,Descartar,Riesgos con Hacienda,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/disolver-una-sociedad-inmobiliaria.md,Sí,3558,No,
211,Mi última gran operación con miembros de mi Comunidad...,https://fiscalizarte.substack.com/p/mi-ultima-gran-operacion-con-miembros,2024-06-27T15:21:22.676Z,15,Descartar,Intereses hipotecarios | Suministros | Comunidad / IBI / seguros,Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/mi-ultima-gran-operacion-con-miembros.md,No,3560,No,
152,¿Qué IVA se aplica a las obras de mejora en una vivienda en construcción?,https://fiscalizarte.substack.com/p/que-iva-se-aplica-a-las-obras-de,2025-03-04T06:30:52.616Z,15,Descartar,Reparación vs mejora | Comunidad / IBI / seguros,Ayuda a separar reparación y mejora,Poca utilidad para este caso concreto,No,posts_texto/que-iva-se-aplica-a-las-obras-de.md,Sí,2506,No,
179,Comprar pisos para alquilar NO es la opción fiscal más óptima,https://fiscalizarte.substack.com/p/comprar-pisos-para-alquilar-no-es,2025-01-20T13:32:34.578Z,14,Descartar,Fiscalidad IRPF | Suministros,Útil para declarar rendimientos en IRPF,Poca utilidad para este caso concreto,No,posts_texto/comprar-pisos-para-alquilar-no-es.md,No,1467,No,
40,Cómo arruinar tu nueva SL por culpa de la vieja (y de Hacienda)...,https://fiscalizarte.substack.com/p/como-arruinar-tu-nueva-sl-por-culpa,2025-12-24T06:56:21.101Z,14,Descartar,Persona física vs sociedad | Riesgos con Hacienda,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/como-arruinar-tu-nueva-sl-por-culpa.md,Sí,7036,No,
216,Hacer Flips sale más ´´barato`` bajo esta modalidad,https://fiscalizarte.substack.com/p/hacer-flips-sale-mas-barato-bajo,2024-02-28T19:58:32.783Z,14,Descartar,Comunidad / IBI / seguros | Persona física vs sociedad,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/hacer-flips-sale-mas-barato-bajo.md,No,2418,No,
222,Nueva apuesta de la Comunidad de Madrid en su oferta de vivienda de obra nueva.,https://fiscalizarte.substack.com/p/nueva-apuesta-de-la-comunidad-de,2024-01-27T09:37:27.543Z,14,Descartar,Suministros | Comunidad / IBI / seguros | Vivienda habitual / reducción IRPF,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/nueva-apuesta-de-la-comunidad-de.md,No,2469,No,
72,👉 Te estás metiendo en un lío con Hacienda y ni siquiera lo sabes..,https://fiscalizarte.substack.com/p/te-estas-metiendo-en-un-lio-con-hacienda,2025-09-09T15:16:52.185Z,14,Descartar,Vivienda habitual / reducción IRPF | Riesgos con Hacienda,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/te-estas-metiendo-en-un-lio-con-hacienda.md,No,1773,No,
92,🔒 Acceso exclusivo: 30 minutos que todo inversor debe ver.,https://fiscalizarte.substack.com/p/acceso-exclusivo-30-minutos-que-todo,2025-07-18T08:08:10.402Z,14,Descartar,Fiscalidad IRPF | Suministros | Vivienda habitual / reducción IRPF | Persona física vs sociedad,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/acceso-exclusivo-30-minutos-que-todo.md,Sí,35012,Sí,usa_transcripcion
33,He sacado 35.000€ sin vender (y voy a enseñarte el recorrido),https://fiscalizarte.substack.com/p/he-sacado-35000-sin-vender-y-voy,2026-01-07T16:18:16.760Z,12,Descartar,Suministros | Comunidad / IBI / seguros | Gestión operativa,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/he-sacado-35000-sin-vender-y-voy.md,No,4652,No,
208,La estructura fiscal que utilizan los ricos/políticos....,https://fiscalizarte.substack.com/p/la-estructura-fiscal-que-utilizan,2024-09-07T07:48:08.619Z,12,Descartar,Suministros | Comunidad / IBI / seguros | Gestión operativa,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/la-estructura-fiscal-que-utilizan.md,No,2939,No,
23,Tu gestor te puede costar 10.000€ en un flip (y ni se entera),https://fiscalizarte.substack.com/p/tu-gestor-te-puede-costar-10000-en,2026-02-09T09:31:03.951Z,12,Descartar,Suministros | Prueba documental | Riesgos con Hacienda,Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/tu-gestor-te-puede-costar-10000-en.md,No,2038,No,
119,DEBES analizar correctamente los números en una operación de flipping...antes de entrar....,https://fiscalizarte.substack.com/p/debes-analizar-correctamente-los,2025-05-17T08:45:23.915Z,11,Descartar,Gastos deducibles | Reparación vs mejora | Suministros | Comunidad / IBI / seguros | Persona física vs sociedad | Riesgos con Hacienda,Explica gastos deducibles Ayuda a separar reparación y mejora Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/debes-analizar-correctamente-los.md,No,3139,No,
218,Esta estrategia de inversión no la verás en cualquier sitio...,https://fiscalizarte.substack.com/p/esta-estrategia-de-inversion-no-la,2024-02-22T05:55:11.995Z,11,Descartar,Intereses hipotecarios,Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/esta-estrategia-de-inversion-no-la.md,No,1766,No,
130,Hacer flipping esta de moda...,https://fiscalizarte.substack.com/p/hacer-flipping-esta-de-moda,2025-04-21T11:30:06.155Z,11,Descartar,Gastos deducibles | Reparación vs mejora | Suministros | Comunidad / IBI / seguros | Persona física vs sociedad | Riesgos con Hacienda,Explica gastos deducibles Ayuda a separar reparación y mejora Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/hacer-flipping-esta-de-moda.md,No,2181,No,
15,El Supremo te da munición para blindar la reducción del 95% en donaciones,https://fiscalizarte.substack.com/p/el-supremo-te-da-municion-para-blindar,2026-03-18T10:30:37.956Z,10,Descartar,Vivienda habitual / reducción IRPF | Persona física vs sociedad | Prueba documental | Riesgos con Hacienda | Gestión operativa,Compara persona física frente a sociedad Puede servir como soporte documental,Poca utilidad para este caso concreto,No,posts_texto/el-supremo-te-da-municion-para-blindar.md,Sí,6562,No,
177,Implementa está ESTRATEGIA de inversión y tu patrimonio crecerá EXPONENCIALMENTE.,https://fiscalizarte.substack.com/p/implementa-esta-estrategia-de-inversion,2025-01-23T06:30:46.467Z,10,Descartar,Suministros | Persona física vs sociedad,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/implementa-esta-estrategia-de-inversion.md,No,1957,No,
2,La villa en Lombok que parecía una gran inversión… hasta que apareció Hacienda,https://fiscalizarte.substack.com/p/la-villa-en-lombok-que-parecia-una,2026-05-18T06:32:25.249Z,10,Descartar,Fiscalidad IRPF | Suministros | Comunidad / IBI / seguros | Persona física vs sociedad | Riesgos con Hacienda | Gestión operativa,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/la-villa-en-lombok-que-parecia-una.md,No,6235,No,
7,"¿Sociedad limitada para hacer flipping?
No siempre. Y ese es justo el error que comete mucha gente",https://fiscalizarte.substack.com/p/sociedad-limitada-para-hacer-flipping,2026-04-19T08:50:23.190Z,10,Descartar,Fiscalidad IRPF | Suministros | Comunidad / IBI / seguros | Persona física vs sociedad,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/sociedad-limitada-para-hacer-flipping.md,No,3534,No,
25,#Actualización 3: Reto 35.000€ — Del 12 al 23 de enero: el mercado pagó… y yo ya tengo el primer piso reservado,https://fiscalizarte.substack.com/p/actualizacion-3-reto-35000-del-12,2026-01-25T08:36:57.546Z,8,Descartar,Suministros | Gestión operativa,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/actualizacion-3-reto-35000-del-12.md,No,2745,No,
182,Este concepto fiscal será tu salvación en 2025,https://fiscalizarte.substack.com/p/este-concepto-fiscal-sera-tu-salvacion,2025-01-12T16:38:39.929Z,8,Descartar,Suministros | Comunidad / IBI / seguros | Riesgos con Hacienda,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/este-concepto-fiscal-sera-tu-salvacion.md,No,3585,No,
203,Pasos para constituir una S.L y hacer Flipping Houses...,https://fiscalizarte.substack.com/p/pasos-para-constituir-una-sl-y-hacer,2024-10-20T07:56:41.316Z,8,Descartar,Gastos deducibles | Suministros | Comunidad / IBI / seguros | Persona física vs sociedad | Riesgos con Hacienda | Gestión operativa,Explica gastos deducibles Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/pasos-para-constituir-una-sl-y-hacer.md,No,5367,No,
60,🚀 ¿Tienes criptos que se han disparado de valor? Cuidado con venderlas como particular… y atención si piensas meterlas en una SL,https://fiscalizarte.substack.com/p/tienes-criptos-que-se-han-disparado,2025-10-29T08:43:21.233Z,6,Descartar,Fiscalidad IRPF | Persona física vs sociedad | Riesgos con Hacienda | Gestión operativa,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/tienes-criptos-que-se-han-disparado.md,Sí,4031,No,
27,Cantabria revienta el “valor de referencia” cuando el inmueble está hecho polvo,https://fiscalizarte.substack.com/p/cantabria-revienta-el-valor-de-referencia,2026-01-21T09:52:25.605Z,4,Descartar,Suministros | Riesgos con Hacienda,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/cantabria-revienta-el-valor-de-referencia.md,Sí,4013,No,
166,Debes leer este mail sino quieres ser engañado/a..,https://fiscalizarte.substack.com/p/debes-leer-este-mail-sino-quieres,2025-02-08T07:44:59.702Z,4,Descartar,Suministros | Comunidad / IBI / seguros,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/debes-leer-este-mail-sino-quieres.md,No,3377,No,
21,El TC te lo deja claro: el “valor de referencia” no cae (y te toca jugar con sus reglas),https://fiscalizarte.substack.com/p/el-tc-te-lo-deja-claro-el-valor-de,2026-02-14T08:25:15.726Z,4,Descartar,Suministros | Riesgos con Hacienda,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/el-tc-te-lo-deja-claro-el-valor-de.md,No,3322,No,
50,Esta lección te puede ahorrar 400.000 euros...,https://fiscalizarte.substack.com/p/esta-leccion-te-puede-ahorrar-400000,2025-11-24T13:41:20.867Z,4,Descartar,Riesgos con Hacienda,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/esta-leccion-te-puede-ahorrar-400000.md,No,3462,No,
80,"Los grandes inversores no van solos. Ahora, nosotros tampoco 🤝",https://fiscalizarte.substack.com/p/los-grandes-inversores-no-van-solos,2025-08-17T07:35:28.044Z,4,Descartar,Comunidad / IBI / seguros,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/los-grandes-inversores-no-van-solos.md,No,2481,No,
164,Me comprometí contigo y cumplo mi palabra..,https://fiscalizarte.substack.com/p/me-comprometi-contigo-y-cumplo-mi,2025-02-11T08:34:32.215Z,4,Descartar,Comunidad / IBI / seguros,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/me-comprometi-contigo-y-cumplo-mi.md,No,1633,No,
42,Te cuento un caso real de un inversor al que asesoré...,https://fiscalizarte.substack.com/p/te-cuento-un-caso-real-de-un-inversor,2025-12-20T10:11:36.226Z,4,Descartar,Suministros | Riesgos con Hacienda,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/te-cuento-un-caso-real-de-un-inversor.md,No,4075,No,
143,¡Cuidado con las escisiones parciales en inmobiliario!,https://fiscalizarte.substack.com/p/cuidado-con-las-escisiones-parciales,2025-03-25T06:30:48.042Z,4,Descartar,Riesgos con Hacienda,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/cuidado-con-las-escisiones-parciales.md,Sí,1874,No,
125,🏡 ¿Alquilas pisos turísticos? Este es el error que muchos cometen con Hacienda sin saberlo,https://fiscalizarte.substack.com/p/alquilas-pisos-turisticos-este-es,2025-04-30T12:03:17.227Z,4,Descartar,Suministros | Riesgos con Hacienda,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/alquilas-pisos-turisticos-este-es.md,Sí,2856,No,
104,🏥 ¿Alquilas un geriátrico ya montado? Igual un geriátrico no...pero.. ¿Y otro tipo de negocio?,https://fiscalizarte.substack.com/p/alquilas-un-geriatrico-ya-montado,2025-06-25T11:51:31.457Z,4,Descartar,Riesgos con Hacienda,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/alquilas-un-geriatrico-ya-montado.md,Sí,3766,No,
192,¿Es DICIEMBRE el mes de los descuentos inmobiliarios? Te cuento los números de mi siguiente operación...,https://fiscalizarte.substack.com/p/es-diciembre-el-mes-de-los-descuentos,2024-12-15T09:30:42.124Z,2,Descartar,Comunidad / IBI / seguros | Persona física vs sociedad | Gestión operativa,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/es-diciembre-el-mes-de-los-descuentos.md,No,4109,No,
31,#Actualización 1: El reto de los 35.000€: primer movimiento (y el más importante),https://fiscalizarte.substack.com/p/actualizacion-1-el-reto-de-los-35000,2026-01-12T07:31:58.266Z,0,Descartar,No aplicable,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/actualizacion-1-el-reto-de-los-35000.md,No,2725,No,
28,#Actualización 2: Reto 35.000€: el mercado me ha dado la razón (de momento),https://fiscalizarte.substack.com/p/actualizacion-2-reto-35000-el-mercado,2026-01-21T07:57:52.436Z,0,Descartar,Suministros,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/actualizacion-2-reto-35000-el-mercado.md,No,1927,No,
147,#Episodio 1: Serrasola Inversiones,https://fiscalizarte.substack.com/p/episodio-1-serrasola-inversiones,2025-03-16T08:02:47.069Z,0,Descartar,Intereses hipotecarios | Suministros | Gestión operativa,Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/episodio-1-serrasola-inversiones.md,Sí,60050,Sí,usa_transcripcion
52,(EII) Clase sobre interpretación de Notas Simples para operaciones inmobiliarias complejas.,https://fiscalizarte.substack.com/p/eii-clase-sobre-interpretacion-de,2025-11-14T17:44:10.363Z,0,Descartar,Intereses hipotecarios | Suministros,Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/eii-clase-sobre-interpretacion-de.md,Sí,35067,Sí,usa_transcripcion
54,(EII) Clase sobre inversión en Subastas de la Seguridad Social.,https://fiscalizarte.substack.com/p/eii-clase-sobre-inversion-en-subastas,2025-11-11T11:01:33.304Z,0,Descartar,Intereses hipotecarios | Suministros | Riesgos con Hacienda,Incluye intereses o financiación,Poca utilidad para este caso concreto,No,posts_texto/eii-clase-sobre-inversion-en-subastas.md,Sí,49006,Sí,usa_transcripcion
175,12 euros.,https://fiscalizarte.substack.com/p/el-mail-que-estabas-esperando,2025-01-27T08:14:33.454Z,0,Descartar,Suministros | Comunidad / IBI / seguros,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/el-mail-que-estabas-esperando.md,No,3173,No,
187,Cerramos 2024 y Abrimos 2025,https://fiscalizarte.substack.com/p/cerramos-2024-y-abrimos-2025,2024-12-31T09:15:52.193Z,0,Descartar,No aplicable,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/cerramos-2024-y-abrimos-2025.md,No,3793,No,
156,Crear una holding para gestionar tus inversiones: ¿Cómo afecta a los impuestos?,https://fiscalizarte.substack.com/p/crear-una-holding-para-gestionar,2025-02-25T06:30:48.559Z,0,Descartar,Comunidad / IBI / seguros | Persona física vs sociedad | Riesgos con Hacienda | Gestión operativa,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/crear-una-holding-para-gestionar.md,Sí,3170,No,
110,El mayor erorr de un inversor inmobiliario es la falta de planificación fiscal.,https://fiscalizarte.substack.com/p/el-mayor-erorr-de-un-inversor-inmobiliario,2025-06-12T13:52:37.168Z,0,Descartar,No aplicable,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/el-mayor-erorr-de-un-inversor-inmobiliario.md,No,1197,No,
181,El mejor truco para escalar una cartera de inmuebles..,https://fiscalizarte.substack.com/p/te-cuento-el-mayor-truco,2025-01-14T07:05:40.109Z,0,Descartar,No aplicable,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/te-cuento-el-mayor-truco.md,No,3557,No,
36,Herencias y donaciones: el número que Hacienda ya tiene… y tú aún no,https://fiscalizarte.substack.com/p/herencias-y-donaciones-el-numero,2025-12-31T07:03:13.280Z,0,Descartar,Fiscalidad IRPF | Suministros | Persona física vs sociedad | Riesgos con Hacienda,Útil para declarar rendimientos en IRPF Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/herencias-y-donaciones-el-numero.md,Sí,5756,No,
71,Holding patrimonial: ¿una buena idea o una bomba fiscal?,https://fiscalizarte.substack.com/p/holding-patrimonial-una-buena-idea,2025-09-10T11:15:12.184Z,0,Descartar,Comunidad / IBI / seguros | Persona física vs sociedad | Gestión operativa,Compara persona física frente a sociedad,Poca utilidad para este caso concreto,No,posts_texto/holding-patrimonial-una-buena-idea.md,Sí,2197,No,
55,Hoy inauguro algo que llevaba meses preparando...,https://fiscalizarte.substack.com/p/hoy-inauguro-algo-que-llevaba-meses,2025-11-11T10:30:54.766Z,0,Descartar,Suministros,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/hoy-inauguro-algo-que-llevaba-meses.md,No,2080,No,
170,Lo que no te estoy contando (pero debería),https://fiscalizarte.substack.com/p/lo-que-no-te-estoy-contando-pero,2025-02-02T08:11:50.133Z,0,Descartar,Reparación vs mejora,Ayuda a separar reparación y mejora,Poca utilidad para este caso concreto,No,posts_texto/lo-que-no-te-estoy-contando-pero.md,No,1349,No,
157,Simplificar holding para eliminar duplicidad de gastos,https://fiscalizarte.substack.com/p/simplificar-holding-para-eliminar,2025-02-23T07:30:57.388Z,0,Descartar,Suministros | Riesgos con Hacienda | Gestión operativa,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/simplificar-holding-para-eliminar.md,No,3477,No,
206,Una de las grandes ventajas fiscales en la inversión inmobiliaria...,https://fiscalizarte.substack.com/p/una-de-las-grandes-ventajas-fiscales,2024-09-21T07:45:51.750Z,0,Descartar,Suministros | Vivienda habitual / reducción IRPF,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/una-de-las-grandes-ventajas-fiscales.md,No,2277,No,
99,⏳ Últimas 24 horas. No se volverá a repetir.,https://fiscalizarte.substack.com/p/ultimas-24-horas-no-se-volvera-a,2025-07-07T06:54:59.289Z,0,Descartar,No aplicable,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/ultimas-24-horas-no-se-volvera-a.md,No,1237,No,
122,🌍 ¿Tu empresa extranjera alquila almacenes en España? Entonces esto te interesa (y mucho),https://fiscalizarte.substack.com/p/tu-empresa-extranjera-alquila-almacenes,2025-05-07T07:02:24.241Z,0,Descartar,Suministros | Riesgos con Hacienda | Gestión operativa,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/tu-empresa-extranjera-alquila-almacenes.md,Sí,2692,No,
85,💰Asi he ganado casi 9.000 euros en 2 meses..,https://fiscalizarte.substack.com/p/asi-he-ganado-casi-9000-euros-en,2025-08-09T07:08:44.348Z,0,Descartar,No aplicable,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/asi-he-ganado-casi-9000-euros-en.md,No,2018,No,
83,🚀 ¡Firmado el primer proyecto de co-inversión con la comunidad premium!,https://fiscalizarte.substack.com/p/firmado-el-primer-proyecto-de-co,2025-08-11T11:16:14.381Z,0,Descartar,Comunidad / IBI / seguros,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/firmado-el-primer-proyecto-de-co.md,No,1530,No,
98,"🧱 Así estoy creando una sociedad de co-inversión inmobiliaria (para que tú también puedas invertir, sin complicarte)",https://fiscalizarte.substack.com/p/asi-estoy-creando-una-sociedad-de,2025-07-08T07:38:15.962Z,0,Descartar,Comunidad / IBI / seguros | Riesgos con Hacienda | Gestión operativa,Aplicación indirecta o baja para el caso,Poca utilidad para este caso concreto,No,posts_texto/asi-estoy-creando-una-sociedad-de.md,No,2930,No,
